source_id,source_ident,state,name,historical_name,municipality,latitude_deg,longitude_deg,elevation_ft,status,include,notes,source_url
1885CE63F1,,AZ,Douglas Auxiliary Army Airfield #5 / Hereford Field (01E),,Hereford,31.418,-110.138,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/AZ/Airfields_AZ_SE.htm
0B3E33C14A,,AZ,Echeverria Field / Wickenburg Airport / Forepaugh Airport (44E),,Wickenburg,33.95,-113,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/AZ/Airfields_AZ_W.htm
CE8384E13E,,AZ,Florence Junction Airport (1st location),,Florence Junction,33.255,-111.347,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/AZ/Airfields_AZ_Phoenix_SE.htm
9E32E5A4BD,,AZ,Florence Junction Airport (2nd location),,Florence Junction,33.261,-111.331,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/AZ/Airfields_AZ_Phoenix_SE.htm
1767B98E4E,,AZ,Fort Grant Airport / Angel Field,,Fort Grant,32.61,-109.95,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/AZ/Airfields_AZ_SE.htm
1782E84D61,,AZ,Fram Field,,Glendale,33.53,-112.28,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/AZ/Airfields_AZ_Phoenix_NW.htm
95A87DD2D1,,AZ,Francisco Grande Airfield,,Casa Grande,32.884,-111.858,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/AZ/Airfields_AZ_Phoenix_SE.htm
DA8E057663,,AZ,Gila Bend AAF Aux #4 / Williams AF Aux #4 / Luke Air Force Aux #10,,Gila Bend,32.72,-112.854,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/AZ/Airfields_AZ_GilaBend.htm
EF252269DA,,AZ,Gila Bend AAF Aux #5 / Williams AF Aux #5 / Luke Air Force Aux #11,,Gila Bend,32.818,-112.915,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/AZ/Airfields_AZ_GilaBend.htm
616BC4FCDC,,AZ,Gila Bend AAF Auxiliary #6 / Williams Air Force Aux #6,,Gila Bend,32.886,-112.816,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/AZ/Airfields_AZ_GilaBend.htm
3A0685879C,,AZ,Gila Bend Airport (1st location),,Gila Bend,32.957,-112.706,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/AZ/Airfields_AZ_GilaBend.htm
2746FC36E2,,AZ,Gila Bend Airport (3rd location),,Gila Bend,32.935,-112.685,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/AZ/Airfields_AZ_GilaBend.htm
CBBCFF08DC,,AZ,Gila River Memorial Airport (34AZ),,Chandler,33.24,-111.91,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/AZ/Airfields_AZ_Phoenix_SE.htm
EF3A67782F,,AZ,Gilbert Airport,,Gilbert,33.345,-111.795,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/AZ/Airfields_AZ_Phoenix_SE.htm
89CF039DDD,,AZ,Gilbert Auxiliary Army Airfield #1,,Buckhorn,33.39,-111.67,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/AZ/Airfields_AZ_Phoenix_SE.htm
6BF2046E85,,AZ,Gilpin Airport / Freeway Airport,,Tucson,32.28,-111,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/AZ/Airfields_AZ_Tucson_N.htm
D8A9586836,,AZ,"Grand Canyon North Rim Airport / V.T. Park Airport / V T Park STOLport (L42, NGC)",,North Rim,36.388,-112.132,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/AZ/Airfields_AZ_N.htm
174EDEE16D,,AZ,Gringo Pass Airfield,,Lukeville,31.88,-112.812,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/AZ/Airfields_AZ_Yuma.htm
5EB53FD47F,,AZ,Hunts Airport / Gila Bend Airport (2nd location),,Gila Bend,32.95,-112.725,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/AZ/Airfields_AZ_GilaBend.htm
AFA36F6D5F,,AZ,International Harvester Proving Ground Airfield,,Phoenix,33.3,-112.054,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/AZ/Airfields_AZ_Phoenix_SW.htm
5716FF65F7,,AZ,Isbell Construction Company Airfield / Air Haven Airport / (Original) Glendale Municipal Airport (P37),,Peoria,33.57,-112.23,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/AZ/Airfields_AZ_Phoenix_N.htm
863D5346E9,,AZ,Kingman Army Auxiliary Airfield #3 / Hackberry Field,,Antares,35.42,-113.8,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/AZ/Airfields_AZ_NW.htm
073FA8998D,,AZ,Kingman Auxiliary Airfield #1 / Cyclopic Field,,Cyclopic,35.74,-114.09,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/AZ/Airfields_AZ_NW.htm
C96C7B941F,,AZ,Kingman Auxiliary Army Airfield #5 / Topock Field,,Topock,34.72,-114.44,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/AZ/Airfields_AZ_W.htm
CDBACDB40C,,AZ,Koch Field,,Flagstaff,35.27,-111.514,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/AZ/Airfields_AZ_N.htm
7DC78E9493,,AZ,Lake Havasu Auxiliary Army Airfield #6 (LHU) / Havasu Airpark,,Lake Havasu City,34.46,-114.36,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/AZ/Airfields_AZ_W.htm
EDF3269BA6,,AZ,Lake Mohave Ranchos Airport,,Dolan Springs,35.57,-114.3,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/AZ/Airfields_AZ_NW.htm
3A98AECFFB,,AZ,Litchfield Park Airport,,Litchfield Park,33.49,-112.36,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/AZ/Airfields_AZ_Phoenix_SW.htm
D813A8B753,,AZ,Luke Auxiliary Army Airfield #2 / Beardsley Field,,Glendale,33.704,-112.42,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/AZ/Airfields_AZ_Phoenix_NW.htm
4CF9864183,,AZ,Luke Auxiliary Army Airfield #4 / Wickenburg Field,,Wittmann,33.75,-112.63,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/AZ/Airfields_AZ_Phoenix_NW.htm
BA38B2429A,,AZ,Luke Auxiliary Army Airfield #7 / Hassayampa Field,,Buckeye,33.37,-112.76,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/AZ/Airfields_AZ_Phoenix_SW.htm
A058144617,,AZ,Luke Field Auxiliary Airfield #6 / Goodyear Field / Luke Air Force Auxiliary Airfield #6,,Goodyear,33.44,-112.52,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/AZ/Airfields_AZ_Phoenix_SW.htm
8BF69481F1,,AZ,Luke Satellite Field #1 / Luke Air Force Aux #3,,Glendale,33.631,-112.365,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/AZ/Airfields_AZ_Phoenix_NW.htm
57722854B4,,AZ,Luke Satellite Field #3 / Luke Auxiliary Army Airfield #A1 / Luke Auxiliary Army Airfield #1 / Wittman Field,,Glendale,33.72,-112.53,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/AZ/Airfields_AZ_Phoenix_NW.htm
CBD6918871,,AZ,Macauley Field / Fishburn Field / Tucson Municipal Flying Field / Mayse Field,,Tucson,32.17,-110.97,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/AZ/Airfields_AZ_Tucson_SE.htm
DBA82D8F9D,,AZ,Marana Auxiliary Army Airfield #1 / Picacho Field,,Picacho,32.66,-111.48,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/AZ/Airfields_AZ_Tucson_N.htm
B90328A810,,AZ,Marana Auxiliary Army Airfield #3 / Coronado Field,,Red Rock,32.69,-111.28,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/AZ/Airfields_AZ_Tucson_N.htm
83F68A4C46,,AZ,Marana Auxiliary Army Airfield #4 / Avra Field,,Marana,32.38,-111.3,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/AZ/Airfields_AZ_Tucson_N.htm
51D061DCA9,,AZ,Marana Auxiliary Army Airfield #5 / Saharuo Field (AZ67),,Marana,32.43,-111.39,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/AZ/Airfields_AZ_Tucson_N.htm
A0EB156E64,,AZ,Marsh Downtown Airport,,Yuma,32.71,-114.61,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/AZ/Airfields_AZ_Yuma.htm
FCAFA19C3C,,AZ,McDaniel Field,,Somerton,32.58,-114.77,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/AZ/Airfields_AZ_Yuma.htm
3D6912D968,,AZ,McGill Ultralight Field,,Phoenix,33.684,-112.165,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/AZ/Airfields_AZ_Phoenix_N.htm
6CB0E6A49A,,AZ,Mesa Airpark,,Mesa,33.42,-111.86,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/AZ/Airfields_AZ_Phoenix_SE.htm
91D4A29568,,AZ,Mesa Airport,,Mesa,33.438,-111.843,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/AZ/Airfields_AZ_Phoenix_SE.htm
C09C71C90B,,AZ,Midland Airport,,Globe,33.4,-110.83,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/AZ/Airfields_AZ_Phoenix_SE.htm
97A1E1DDB0,,AZ,Motorola Airfield,,Scottsdale,33.46,-111.9,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/AZ/Airfields_AZ_Phoenix_NE.htm
4C71EFD82C,,AZ,North Phoenix Airport / Cactus Development Inc. Airport,,Cactus,33.6,-112.03,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/AZ/Airfields_AZ_Phoenix_NE.htm
144F4FFF70,,AZ,Oasis Airport,,Mesa,33.414,-111.64,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/AZ/Airfields_AZ_Phoenix_SE.htm
921BAEEE33,,AZ,Peabody Bedard Field (PBY),,Tsegi,36.474,-110.416,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/AZ/Airfields_AZ_NE.htm
5076334DEE,,AZ,Pleasant Valley Airport (P48),,Peoria,33.801,-112.249,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/AZ/Airfields_AZ_Phoenix_NW.htm
B071862567,,AZ,Pylant Airport / Southwest Airways Airfield / Thunderbird #1 Auxiliary Airfield A-3 / Paradise Airport,,Sunnyslope,33.58,-112.1,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/AZ/Airfields_AZ_Phoenix_N.htm
06BEAC64A1,,AZ,Queen Creek Airfield,,Queen Creek,33.256,-111.631,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/AZ/Airfields_AZ_Phoenix_SE.htm
8835E4BA8D,,AZ,Red Butte Airport / Grand Canyon Airport,,Tusayan,35.852,-112.09,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/AZ/Airfields_AZ_N.htm
0D171599EC,,AZ,Redrock Airport,,Redrock,32.6,-111.34,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/AZ/Airfields_AZ_Tucson_N.htm
38E9461816,,AZ,Rittenhouse Army Heliport (AZ38),,Queen Creek,33.255,-111.523,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/AZ/Airfields_AZ_Phoenix_SE.htm
FD57412689,,AZ,Ryan Auxiliary AAF A-1 / Haarman Field,,Tucson,32.108,-111.1,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/AZ/Airfields_AZ_Tucson_SW.htm
1A94522ED5,,AZ,Ryan Auxiliary AAF A-2 / Neff Field,,Tucson,32.09,-111.24,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/AZ/Airfields_AZ_Tucson_SW.htm
CBEB2B59D5,,AZ,Sahuarita AF Flight Strip,,Sahuarita,31.97,-110.92,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/AZ/Airfields_AZ_Tucson_SE.htm
B15C4410DC,,AZ,Salome Airport,,Salome,33.77,-113.62,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/AZ/Airfields_AZ_W.htm
9477A6F839,,AZ,Searchlight Ferry Airport (1st location),,Dolan Springs,35.46,-114.63,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/AZ/Airfields_AZ_NW.htm
9F1CEF1D88,,AZ,Searchlight Ferry Airport (2nd location) / Cottonwood Landing Airport (P53),,Dolan Springs,35.486,-114.666,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/AZ/Airfields_AZ_NW.htm
955259C386,,AZ,Signal Auxiliary AAF #7,,Signal,34.37,-113.91,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/AZ/Airfields_AZ_W.htm
15E2CBD310,,AZ,Sky-Hi Pioneer Airport,,Phoenix,33.673,-112.001,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/AZ/Airfields_AZ_Phoenix_NE.htm
48D52F32DC,,AZ,Smiley Field,,Colfred,32.71,-113.92,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/AZ/Airfields_AZ_Yuma.htm
4BD0E6C92F,,AZ,Smith Airfield / Tonopah Intermediate Field,,Tonopah,33.5,-112.85,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/AZ/Airfields_AZ_W.htm
9F19F83F5C,,AZ,Snowflake Municipal Airport,,Snowflake,34.55,-110.11,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/AZ/Airfields_AZ_NE.htm
CE881D8130,,AZ,South Phoenix Airport,,Phoenix,33.42,-112.05,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/AZ/Airfields_AZ_Phoenix_SW.htm
1CC3B943D3,,AZ,Stoval Field,,Stoval,32.72,-113.62,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/AZ/Airfields_AZ_Yuma.htm
E20A2F5AE0,,AZ,Sun City Airfield,,Sun City,33.74,-112.26,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/AZ/Airfields_AZ_Phoenix_NW.htm
FCEC127130,,AZ,Taylor Field (0AZ1),,Marana,32.3,-111.32,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/AZ/Airfields_AZ_Tucson_N.htm
C8221F3CFA,,AZ,Tempe Airport,,Tempe,33.406,-111.95,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/AZ/Airfields_AZ_Phoenix_SE.htm
6B790CD7CB,,AZ,Three Point Airport (E58),,Casa Grande,32.9,-111.76,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/AZ/Airfields_AZ_Phoenix_SE.htm
BA2133CF8E,,AZ,Thunderbird #1 Auxiliary Airfield A-1,,Sun City,33.64,-112.1,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/AZ/Airfields_AZ_Phoenix_N.htm
0EFA143C30,,AZ,Thunderbird Field #1,,Glendale,33.62,-112.18,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/AZ/Airfields_AZ_Phoenix_N.htm
5F65F83CCB,,AZ,Transwestern Pipeline Company Airfield #3,,Leupp,35.303,-110.85,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/AZ/Airfields_AZ_NE.htm
5C65057787,,AZ,Transwestern Pipeline Company Airfield #4 (9E5),,Ganado,35.57,-109.38,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/AZ/Airfields_AZ_NE.htm
01ABB82DEF,,AZ,Tuba City Airport (1st location),,Tuba City,36.13,-111.26,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/AZ/Airfields_AZ_N.htm
1D6D4A5784,,AZ,Tuba City Airport (2nd location),,Tuba City,36.134,-111.234,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/AZ/Airfields_AZ_N.htm
0853D41307,,AZ,Tucson Airpark,,Tucson,32.254,-111.005,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/AZ/Airfields_AZ_Tucson_N.htm
CCEC023935,,AZ,Tucson Airport / Downtown Tucson Airport (2SE),,Tucson,32.19,-110.95,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/AZ/Airfields_AZ_Tucson_SE.htm
53259F0378,,AZ,Turf Paradise Airfield,,Phoenix,33.63,-112.09,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/AZ/Airfields_AZ_Phoenix_N.htm
02D44AA5F5,,AZ,Wagon Wheels Ranch Airfield,,Tucson,32.23,-110.87,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/AZ/Airfields_AZ_Tucson_SE.htm
8E647D6BB7,,AZ,Wallapai Field / Hualapai Field,,Kingman,35.198,-114.036,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/AZ/Airfields_AZ_NW.htm
FC9B298305,,AZ,Williams Field / Rex Williams Field / Moseley Field,,Glendale,33.502,-112.252,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/AZ/Airfields_AZ_Phoenix_NW.htm
F46F7D7A99,,AZ,Winona Intermediate Field,,Winona,35.143,-111.27,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/AZ/Airfields_AZ_N.htm
5E34026E7E,,AZ,Yucca Army Airfield / Ford Motor Proving Ground Airfield (58AZ),,Yucca,34.88,-114.12,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/AZ/Airfields_AZ_W.htm
797FEEA46C,,AZ,Yuma Auxiliary Army Airfield #1,,Fortuna Foothills,32.66,-114.44,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/AZ/Airfields_AZ_Yuma.htm
96759D2E92,,AZ,Yuma Auxiliary Army Airfield #2,,Yuma,32.55,-114.51,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/AZ/Airfields_AZ_Yuma.htm
0A89334518,,AZ,Yuma Auxiliary Army Airfield #3,,Somerton,32.57,-114.6,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/AZ/Airfields_AZ_Yuma.htm
85C3383238,,AZ,Yuma Proving Ground North Army Airfield,,Northeast of Yuma,33.34,-114.29,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/AZ/Airfields_AZ_Yuma.htm
6B146AA332,,CA,(Original) Apple Valley Airport,,Apple Valley,34.53,-117.22,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/CA/Airfields_CA_SanBernardino_W.htm
CEBD67AFEF,,CA,(Original) Calaveras County Airport,,San Andreas,38.19,-120.67,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/CA/Airfields_CA_SacramentoSE.htm
CF8676F22B,,CA,(Original) Desert Center Airport,,Desert Center,33.72,-115.39,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/CA/Airfields_CA_Riverside_E.htm
BE0305C019,,CA,(Original) Fort Ord Army Airfield / South Parade Ground Army Airfield,,Marina,36.65,-121.807,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/CA/Airfields_CA_Monterey.htm
BAB7A27E4A,,CA,(Original) Palm Springs Municipal Airport,,Palm Springs,33.829,-116.53,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/CA/Airfields_CA_Riverside_C.htm
4F57D0DCE8,,CA,(Original) San Carlos Airport,,San Carlos,37.503,-122.246,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/CA/Airfields_CA_SanFran.htm
41A30019E1,,CA,(Original) Santa Barbara Airport / Carpinteria Airport,,Carpinteria,34.391,-119.508,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/CA/Airfields_CA_Ventura.htm
736E357CC8,,CA,(Original) Selma Airport,,Selma,36.566,-119.568,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/CA/Airfields_CA_Fresno_SE.htm
929E89F483,,CA,(Original) Stockton Airport / Oranges Brothers Airport / Oranges Airport / Orange Airport,,Stockton,38.03,-121.32,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/CA/Airfields_CA_Stockton.htm
4AB8BAC650,,CA,"(Original) Willits Airport, CA",,Willits,39.41,-123.34,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/CA/Airfields_CA_NW.htm
ED9BD17A41,,CA,6-S Ranch Airpark,,Santa Clarita,34.42,-118.473,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/CA/Airfields_CA_SanFernan.htm
7A54968BF1,,CA,Adams Airport,,Calwa,36.705,-119.74,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/CA/Airfields_CA_Fresno_SE.htm
D86E450B5C,,CA,Adamson Airport / Olancha Airport,,Olancha,36.28,-118,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/CA/Airfields_CA_Inyo.htm
ECCE0BF0E5,,CA,Agua Caliente Springs Airport (L54),,Agua Caliente Springs,32.956,-116.296,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/CA/Airfields_CA_SanDiego_E.htm
477BB3FA05,,CA,Alameda Airport / Benton Field / Alameda NAS (NGZ),,Alameda,37.785,-122.315,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/CA/Airfields_CA_Oakland_S.htm
5DB607A23A,,CA,Alamo Airstrip,,Jolon,35.97,-121.18,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/CA/Airfields_CA_SanLuisObispo.htm
B7312BBC92,,CA,Alhambra Airport / Western Air College Airport,,Alhambra,34.078,-118.114,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/CA/Airfields_CA_LA_E.htm
28E9C01275,,CA,Allen Field / San Pedro NAS / Reeves Field,,Long Beach,33.75,-118.257,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/CA/Airfields_CA_LongBeach.htm
5950FAF9C6,,CA,Alta Airport (O10),,Dinuba,36.54,-119.32,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/CA/Airfields_CA_Tulare.htm
4E4915A6DE,,CA,Altadena Airport,,Altadena,34.183,-118.118,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/CA/Airfields_CA_LA_E.htm
F9C988E53F,,CA,Alturas #2 Airport / Devil's Garden Airport,,Alturas,41.524,-120.669,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/CA/Airfields_CA_NE.htm
145AFF3AB4,,CA,Alum Rock Airport,,Alum Rock,37.365,-121.837,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/CA/Airfields_CA_SanJose_E.htm
7FF202E3E9,,CA,Amboy Airport / Conn Airport / Roy Airport,,Amboy,34.56,-115.75,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/CA/Airfields_CA_SanBernardino_SE.htm
A04FB49489,,CA,American Legion Airport / Remco Flying Field,,Salinas,36.704,-121.657,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/CA/Airfields_CA_Monterey.htm
DDE6734D75,,CA,Ames Airport,,Los Gatos,37.165,-121.966,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/CA/Airfields_CA_SanJose_W.htm
5F0501499D,,CA,Angel Island Nike Missile Base Heliport,,Angel Island,37.86,-122.43,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/CA/Airfields_CA_SanFran.htm
E129FD22C4,,CA,Angels Camp Airport / Frog Town Airport,,Angels Camp,38.05,-120.52,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/CA/Airfields_CA_Stockton.htm
29D6F8370D,,CA,Antelope Valley Intermediate Field Site 5 / Site 5B,,Gorman,34.79,-118.657,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/CA/Airfields_CA_PalmdaleN.htm
ABA574D24E,,CA,Antioch Airport (O12),,Antioch,37.97,-121.8,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/CA/Airfields_CA_SacramentoSW.htm
65A060A0E1,,CA,Ardis Airport,,Downey,33.88,-118.132,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/CA/Airfields_CA_LA_C.htm
8B12772D48,,CA,Artesia Airport / Cranford Airport,,Cerritos,33.862,-118.052,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/CA/Airfields_CA_LongBeach.htm
3A9B284248,,CA,Atwater Airport / Buller Field / Atwater Municipal Airport (0O1),,Atwater,37.335,-120.605,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/CA/Airfields_CA_Stockton.htm
0DF78D4EA5,,CA,AvAg Heliport,,Hamilton City,39.747,-122.017,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/CA/Airfields_CA_NW.htm
C330B8FF3D,,CA,Bagdad Intermediate Field,,Bagdad,34.57,-115.88,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/CA/Airfields_CA_SanBernardino_SE.htm
8521B90A06,,CA,Baker Airport / Culver City Airport,,Culver City,33.99,-118.4,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/CA/Airfields_CA_LA_W.htm
3F025148C3,,CA,Baker Intermediate Field,,Baker,35.28,-116.06,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/CA/Airfields_CA_SanBernardino_NE.htm
9C88C8FDA1,,CA,Baldani Airfield,,East Sacramento,38.57,-121.436,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/CA/Airfields_CA_SacramentoNE.htm
207D4AE712,,CA,Bay Cities Airport,,Torrance,33.875,-118.35,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/CA/Airfields_CA_LongBeach.htm
